A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86
39.0,1.0,2.0,2.0,9.0,1.0,4.0,1.0,4.0,2.0,2.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,5.0,1.0,7.0,2.0,6.0,0.0,3.0,7.0,2.0,4.0,,2.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39.0,1.0,3.0,3.0,9.0,2.0,7.0,1.0,0.0,7.0,0.0,2.0,0.0,2.0,7.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,2.0,2.0,3.0,1.0,8.0,7.0,2.0,0.0,5.0,4.0,2.0,3.0,2.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,4.0,8.0,1.0,0.0,0.0,2.0,7.0,3.0,5.0,2.0,4.0,1.0,0.0,4.0,2.0,0.0,3.0,4.0,2.0,1.0,0.0,,9.0,7.0,1.0,2.0,5.0,4.0,1.0,4.0,4.0,1.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
31.0,1.0,2.0,3.0,7.0,1.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,5.0,0.0,3.0,6.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,2.0,6.0,1.0,9.0,0.0,5.0,0.0,4.0,8.0,1.0,6.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,1.0,3.0,2.0,9.0,0.0,3.0,1.0,5.0,8.0,0.0,1.0,1.0,2.0,7.0,2.0,3.0,5.0,2.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,2.0,5.0,1.0,9.0,0.0,7.0,0.0,2.0,9.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33.0,2.0,3.0,3.0,8.0,0.0,4.0,2.0,3.0,7.0,0.0,2.0,0.0,2.0,7.0,0.0,2.0,7.0,0.0,0.0,2.0,,0.0,3.0,0.0,0.0,5.0,4.0,0.0,0.0,9.0,7.0,0.0,2.0,9.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36.0,1.0,3.0,3.0,8.0,2.0,1.0,0.0,6.0,8.0,0.0,1.0,1.0,1.0,7.0,1.0,5.0,4.0,2.0,1.0,0.0,4.0,3.0,0.0,2.0,2.0,2.0,4.0,0.0,5.0,4.0,6.0,2.0,1.0,2.0,7.0,2.0,3.0,3.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
9.0,1.0,2.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,2.0,5.0,5.0,3.0,2.0,2.0,5.0,3.0,1.0,0.0,0.0,3.0,2.0,4.0,1.0,2.0,4.0,3.0,1.0,8.0,1.0,5.0,0.0,4.0,8.0,1.0,6.0,2.0,1.0,0.0,1.0,3.0,4.0,991.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
38.0,1.0,4.0,2.0,9.0,0.0,2.0,3.0,5.0,6.0,0.0,3.0,2.0,0.0,7.0,0.0,6.0,3.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,3.0,4.0,3.0,0.0,4.0,5.0,9.0,0.0,0.0,7.0,2.0,0.0,7.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
5.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,3.0,7.0,0.0,2.0,2.0,4.0,4.0,530.0,4.0,5.0,1.0,0.0,0.0,6.0,1.0,3.0,0.0,3.0,2.0,5.0,0.0,6.0,3.0,5.0,2.0,3.0,7.0,2.0,3.0,3.0,3.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34.0,1.0,3.0,2.0,8.0,3.0,5.0,0.0,2.0,6.0,0.0,3.0,2.0,0.0,7.0,0.0,4.0,5.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,5.0,0.0,2.0,7.0,2.0,5.0,3.0,6.0,3.0,130.0,3.0,4.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,1.0,3.0,3.0,7.0,0.0,4.0,1.0,4.0,6.0,1.0,3.0,1.0,4.0,5.0,1.0,3.0,5.0,3.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,2.0,7.0,4.0,0.0,5.0,7.0,156.0,2.0,2.0,2.0,4.0,1.0,6.0,624.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33.0,1.0,2.0,4.0,8.0,0.0,5.0,3.0,2.0,4.0,1.0,4.0,5.0,4.0,1.0,3.0,2.0,4.0,1.0,1.0,0.0,5.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,9.0,0.0,5.0,0.0,4.0,5.0,4.0,3.0,4.0,3.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,1.0,1.0,2.0,5.0,1.0,4.0,1.0,4.0,2.0,2.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,5.0,1.0,7.0,2.0,6.0,0.0,3.0,7.0,2.0,4.0,3.0,2.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33.0,1.0,3.0,3.0,8.0,0.0,5.0,1.0,3.0,7.0,1.0,2.0,1.0,4.0,4.0,0.0,2.0,7.0,1.0,0.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,5.0,1.0,4.0,5.0,6.0,3.0,1.0,920.0,2.0,2.0,5.0,1.0,2.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35.0,1.0,2.0,4.0,8.0,1.0,4.0,0.0,5.0,7.0,0.0,2.0,5.0,3.0,2.0,0.0,2.0,7.0,2.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,3.0,6.0,0.0,3.0,6.0,6.0,2.0,1.0,4.0,5.0,6.0,2.0,0.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,2.0,3.0,2.0,3.0,0.0,5.0,0.0,4.0,9.0,0.0,0.0,0.0,4.0,5.0,2.0,5.0,2.0,2.0,2.0,0.0,4.0,0.0,2.0,3.0,0.0,4.0,2.0,0.0,7.0,2.0,7.0,2.0,0.0,6.0,3.0,4.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.0,1.0,2.0,133.0,6.0,6.0,0.0,0.0,3.0,4.0,0.0,5.0,4.0,0.0,5.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,5.0,4.0,0.0,6.0,3.0,4.0,0.0,5.0,6.0,3.0,3.0,4.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32.0,1.0,2.0,4.0,7.0,1.0,5.0,1.0,3.0,6.0,0.0,3.0,4.0,3.0,3.0,1.0,3.0,5.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,5.0,2.0,5.0,4.0,6.0,0.0,3.0,6.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
24.0,1.0,2.0,3.0,5.0,0.0,7.0,0.0,2.0,7.0,2.0,0.0,986.0,5.0,4.0,0.0,3.0,6.0,2.0,0.0,0.0,2.0,5.0,2.0,2.0,1.0,2.0,5.0,2.0,0.0,9.0,4.0,4.0,2.0,6.0,3.0,2.0,115.0,3.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,3.0,3.0,1.0,2.0,3.0,0.0,5.0,7.0,2.0,0.0,0.0,4.0,5.0,1.0,6.0,2.0,3.0,0.0,0.0,4.0,1.0,3.0,2.0,2.0,3.0,4.0,0.0,8.0,1.0,9.0,0.0,0.0,6.0,3.0,2.0,2.0,4.0,1.0,0.0,4.0,8.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
31.0,1.0,4.0,3.0,7.0,1.0,4.0,1.0,4.0,7.0,1.0,2.0,0.0,2.0,4.0,2.0,0.0,7.0,5.0,0.0,0.0,2.0,0.0,3.0,2.0,2.0,5.0,2.0,0.0,6.0,3.0,6.0,2.0,1.0,5.0,4.0,7.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,965.0,0.0,0.0,0.0,0.0,0.0,0
9.0,1.0,2.0,2.0,3.0,1.0,4.0,0.0,5.0,5.0,0.0,4.0,224.0,2.0,4.0,2.0,4.0,4.0,3.0,1.0,0.0,3.0,4.0,0.0,3.0,2.0,1.0,4.0,0.0,8.0,1.0,4.0,1.0,5.0,8.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36.0,1.0,2.0,4.0,8.0,0.0,7.0,2.0,0.0,7.0,0.0,2.0,0.0,5.0,4.0,0.0,3.0,6.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,4.0,5.0,1.0,1.0,8.0,5.0,2.0,2.0,7.0,2.0,0.0,8.0,1.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
3.0,1.0,2.0,4.0,1.0,0.0,5.0,0.0,4.0,5.0,0.0,4.0,3.0,,3.0,2.0,5.0,3.0,4.0,2.0,0.0,2.0,0.0,3.0,5.0,0.0,2.0,2.0,0.0,4.0,5.0,7.0,0.0,2.0,7.0,2.0,0.0,4.0,5.0,0.0,0.0,5.0,6.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33.0,1.0,2.0,4.0,8.0,0.0,,0.0,2.0,7.0,0.0,2.0,0.0,7.0,2.0,0.0,2.0,7.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,5.0,3.0,3.0,6.0,8.0,1.0,0.0,7.0,2.0,0.0,5.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39.0,1.0,4.0,3.0,9.0,0.0,7.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,7.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,7.0,0.0,7.0,2.0,7.0,2.0,0.0,9.0,0.0,0.0,7.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0
33.0,1.0,2.0,3.0,8.0,0.0,7.0,0.0,2.0,7.0,2.0,0.0,0.0,5.0,4.0,0.0,3.0,6.0,2.0,0.0,0.0,2.0,5.0,2.0,2.0,1.0,2.0,5.0,2.0,0.0,9.0,4.0,4.0,2.0,6.0,3.0,176.0,5.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32.0,1.0,2.0,4.0,7.0,1.0,3.0,159.0,3.0,5.0,1.0,2.0,4.0,2.0,4.0,1.0,3.0,6.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,7.0,5.0,1.0,4.0,6.0,3.0,3.0,4.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
38.0,1.0,3.0,3.0,9.0,0.0,3.0,3.0,4.0,6.0,1.0,2.0,1.0,2.0,7.0,,3.0,6.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,1.0,1.0,7.0,1.0,9.0,0.0,7.0,0.0,2.0,7.0,2.0,6.0,3.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,7.0,1.0,2.0,1.0,3.0,6.0,1.0,7.0,1.0,3.0,0.0,0.0,6.0,1.0,1.0,2.0,2.0,5.0,2.0,0.0,7.0,2.0,7.0,2.0,1.0,6.0,3.0,1.0,5.0,4.0,1.0,0.0,4.0,6.0,2.0,0.0,0.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
9.0,1.0,3.0,2.0,3.0,0.0,4.0,1.0,5.0,6.0,1.0,2.0,2.0,2.0,6.0,1.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,2.0,1.0,5.0,2.0,8.0,1.0,6.0,2.0,2.0,9.0,0.0,6.0,2.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,1.0,3.0,3.0,3.0,0.0,5.0,1.0,4.0,7.0,1.0,2.0,1.0,3.0,5.0,0.0,3.0,6.0,1.0,0.0,0.0,3.0,4.0,2.0,1.0,3.0,1.0,5.0,1.0,8.0,1.0,6.0,1.0,2.0,9.0,0.0,1.0,5.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39.0,1.0,2.0,5.0,9.0,0.0,5.0,4.0,0.0,0.0,0.0,9.0,7.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,6.0,3.0,7.0,2.0,7.0,1.0,2.0,7.0,2.0,7.0,2.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1027.0,1.0,2.0,4.0,7.0,0.0,7.0,1.0,2.0,6.0,0.0,3.0,3.0,4.0,3.0,0.0,1.0,8.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,1.0,1.0,8.0,1.0,9.0,0.0,6.0,0.0,1.0,9.0,0.0,7.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
34.0,1.0,3.0,3.0,8.0,0.0,4.0,0.0,5.0,9.0,0.0,0.0,0.0,5.0,4.0,3.0,4.0,3.0,2.0,0.0,0.0,5.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,7.0,5.0,4.0,0.0,5.0,4.0,0.0,2.0,3.0,2.0,3.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,1.0,2.0,4.0,2.0,0.0,4.0,0.0,5.0,7.0,0.0,2.0,2.0,6.0,2.0,3.0,5.0,1.0,6.0,1.0,0.0,2.0,0.0,1.0,6.0,0.0,2.0,2.0,0.0,6.0,3.0,7.0,2.0,0.0,3.0,6.0,2.0,4.0,4.0,1.0,0.0,5.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
33.0,1.0,3.0,2.0,8.0,0.0,4.0,2.0,4.0,8.0,1.0,0.0,0.0,2.0,7.0,0.0,3.0,6.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,1.0,3.0,6.0,0.0,3.0,6.0,6.0,3.0,0.0,9.0,0.0,2.0,5.0,2.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33.0,1.0,3.0,3.0,8.0,1.0,4.0,2.0,3.0,7.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,7.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,7.0,4.0,4.0,2.0,7.0,2.0,3.0,3.0,3.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,1.0,3.0,3.0,2.0,1.0,4.0,1.0,4.0,7.0,2.0,1.0,0.0,3.0,6.0,2.0,5.0,2.0,5.0,1.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,8.0,6.0,0.0,3.0,4.0,5.0,1.0,1.0,6.0,2.0,1.0,6.0,7.0,2.0,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
